iter	Passed	Remaining
1579	1177989	313136
1580	1178842	312419
1581	1179573	311669
1582	1180374	310938
1583	1181141	310198
1584	1181833	309439
1585	1182702	308725
1586	1183590	308016
1587	1184577	307333
1588	1185355	306596
1589	1186135	305858
1590	1187139	305179
1591	1187945	304448
1592	1188799	303729
1593	1189586	302993
1594	1190385	302260
1595	1191295	301555
1596	1192065	300815
1597	1192851	300079
1598	1193634	299341
1599	1194425	298606
1600	1195186	297863
1601	1195963	297124
1602	1196834	296408
1603	1197614	295670
1604	1198361	294923
1605	1199282	294219
1606	1200053	293479
1607	1200781	292727
1608	1201606	292000
1609	1202409	291266
1610	1203160	290521
1611	1203887	289769
1612	1204742	289048
1613	1205489	288301
1614	1206209	287548
1615	1206960	286802
1616	1207704	286054
1617	1208467	285311
1618	1209192	284559
1619	1210126	283856
1620	1210945	283126
1621	1211653	282370
1622	1212390	281621
1623	1213258	280902
1624	1214057	280167
1625	1214859	279432
1626	1215705	278708
1627	1216494	277970
1628	1217296	277235
1629	1218017	276482
1630	1218837	275751
1631	1219636	275016
1632	1220425	274278
1633	1221239	273545
1634	1222182	272841
1635	1222999	272109
1636	1223918	271400
1637	1224630	270644
1638	1225290	269877
1639	1225970	269115
1640	1226679	268359
1641	1227449	267616
1642	1228201	266870
1643	1228947	266122
1644	1229720	265380
1645	1230646	264671
1646	1231412	263927
1647	1232329	263215
1648	1233098	262472
1649	1233898	261735
1650	1234860	261033
1651	1235773	260320
1652	1236590	259586
1653	1237445	258861
1654	1238237	258121
1655	1238961	257368
1656	1239804	256640
1657	1240730	255928
1658	1241468	255178
1659	1242264	254439
1660	1243179	253725
1661	1244036	252998
1662	1244873	252268
1663	1245812	251558
1664	1246556	250808
1665	1247390	250077
1666	1248114	249323
1667	1248845	248571
1668	1249773	247857
1669	1250594	247123
1670	1251418	246389
1671	1252126	245632
1672	1252933	244894
1673	1253726	244154
1674	1254549	243419
1675	1255364	242683
1676	1256275	241966
1677	1257218	241254
1678	1258088	240527
1679	1258891	239788
1680	1259730	239056
1681	1260585	238327
1682	1261569	237621
1683	1262375	236882
1684	1263316	236168
1685	1264134	235431
1686	1264835	234673
1687	1265630	233931
1688	1266506	233205
1689	1267393	232480
1690	1268231	231746
1691	1269110	231020
1692	1269990	230293
1693	1270820	229557
1694	1271701	228831
1695	1272528	228094
1696	1273434	227372
1697	1274332	226647
1698	1275139	225907
1699	1276099	225194
1700	1277067	224481
1701	1277962	223756
1702	1278784	223017
1703	1279625	222282
1704	1280461	221546
1705	1281389	220825
1706	1282342	220109
1707	1283084	219356
1708	1284095	218649
1709	1284848	217898
1710	1285752	217172
1711	1286733	216459
1712	1287480	215707
1713	1288215	214953
1714	1289193	214239
1715	1289966	213490
1716	1290841	212759
1717	1291647	212016
1718	1292479	211277
1719	1293301	210537
1720	1294053	209785
1721	1295036	209070
1722	1295946	208344
1723	1296781	207605
1724	1297768	206890
1725	1298726	206170
1726	1299752	205461
1727	1300988	204785
1728	1301895	204056
1729	1302785	203324
1730	1303661	202590
1731	1304476	201847
1732	1305355	201113
1733	1306182	200371
1734	1307021	199631
1735	1307919	198900
1736	1308937	198186
1737	1309857	197458
1738	1310516	196690
1739	1311224	195930
1740	1311929	195169
1741	1312809	194434
1742	1313610	193687
1743	1314471	192949
1744	1315345	192213
1745	1316149	191467
1746	1316926	190716
1747	1317716	189968
1748	1318647	189239
1749	1319513	188501
1750	1320283	187750
1751	1321138	187010
1752	1322079	186282
1753	1322827	185527
1754	1323789	184802
1755	1324646	184062
1756	1325512	183323
1757	1326280	182570
1758	1327205	181840
1759	1327911	181078
1760	1328657	180323
1761	1329355	179561
1762	1330236	178823
1763	1331027	178074
1764	1331731	177312
1765	1332533	176564
1766	1333287	175809
1767	1334060	175057
1768	1334768	174297
1769	1335519	173542
1770	1336295	172790
1771	1337003	172029
1772	1337930	171297
1773	1338679	170541
1774	1339406	169783
1775	1340277	169044
1776	1341044	168290
1777	1341885	167547
1778	1342644	166792
1779	1343375	166035
1780	1344180	165286
1781	1344924	164530
1782	1345660	163773
1783	1346522	163031
1784	1347265	162275
1785	1348016	161520
1786	1348891	160779
1787	1349731	160035
1788	1350617	159295
1789	1351348	158538
1790	1352029	157774
1791	1352747	157015
1792	1353553	156266
1793	1354401	155522
1794	1355283	154781
1795	1355993	154021
1796	1356760	153267
1797	1357550	152516
1798	1358353	151767
1799	1359231	151025
1800	1359968	150268
1801	1360766	149518
1802	1361571	148768
1803	1362348	148015
1804	1363147	147265
1805	1363901	146509
1806	1364624	145751
1807	1365358	144993
1808	1366260	144254
1809	1367052	143502
1810	1367776	142744
1811	1368539	141989
1812	1369460	141251
1813	1370285	140503
1814	1371093	139753
1815	1371854	138998
1816	1372612	138243
1817	1373346	137485
1818	1374091	136729
1819	1374934	135982
1820	1375749	135232
1821	1376416	134468
1822	1377182	133714
1823	1378085	132973
1824	1378830	132216
1825	1379798	131481
1826	1380610	130731
1827	1381221	129961
1828	1381849	129194
1829	1382565	128435
1830	1383332	127680
1831	1384042	126920
1832	1384871	126172
1833	1385629	125416
1834	1386321	124655
1835	1387084	123900
1836	1387884	123149
1837	1388658	122395
1838	1389418	121640
1839	1390184	120885
1840	1390932	120129
1841	1391708	119375
1842	1392538	118626
1843	1393290	117870
1844	1394025	117113
1845	1394796	116358
1846	1395597	115607
1847	1396306	114847
1848	1396993	114086
1849	1397772	113332
1850	1398579	112581
1851	1399381	111829
1852	1400149	111074
1853	1400963	110324
1854	1401726	109568
1855	1402403	108807
1856	1403122	108048
1857	1403961	107299
1858	1404793	106549
1859	1405613	105798
1860	1406543	105056
1861	1407283	104299
1862	1408072	103545
1863	1408795	102787
1864	1409544	102031
1865	1410339	101278
1866	1411093	100522
1867	1411857	99767
1868	1412616	99011
1869	1413364	98255
1870	1414251	97508
1871	1415017	96753
1872	1415838	96001
1873	1416591	95245
1874	1417354	94490
1875	1418125	93735
1876	1419016	92988
1877	1419729	92229
1878	1420739	91489
1879	1421634	90742
1880	1422432	89989
1881	1423376	89244
1882	1424107	88486
1883	1424832	87728
1884	1425614	86973
1885	1426422	86220
1886	1427153	85462
1887	1427893	84705
1888	1428582	83945
1889	1429333	83188
1890	1430094	82432
1891	1430835	81675
1892	1431581	80918
1893	1432386	80165
1894	1433202	79412
1895	1433998	78658
1896	1434665	77896
1897	1435400	77139
1898	1436250	76388
1899	1436987	75630
1900	1437825	74878
1901	1438594	74123
1902	1439454	73372
1903	1440311	72620
1904	1441179	71869
1905	1442031	71118
1906	1442821	70363
1907	1443598	69607
1908	1444310	68848
1909	1445274	68101
1910	1446044	67345
1911	1446988	66597
1912	1447775	65842
1913	1448588	65088
1914	1449284	64328
1915	1449955	63568
1916	1450580	62805
1917	1451440	62053
1918	1452489	61308
1919	1453383	60557
1920	1454188	59802
1921	1455160	59054
1922	1456121	58305
1923	1457177	57560
1924	1458056	56807
1925	1458816	56050
1926	1459617	55294
1927	1460476	54540
1928	1461389	53788
1929	1462107	53029
1930	1463093	52280
1931	1464008	51528
1932	1464764	50770
1933	1465465	50010
1934	1466277	49254
1935	1467166	48501
1936	1467975	47745
1937	1468858	46991
1938	1469743	46237
1939	1470623	45483
1940	1471327	44723
1941	1472211	43969
1942	1473105	43215
1943	1474018	42461
1944	1474898	41706
1945	1475612	40947
1946	1476396	40189
1947	1477089	39429
1948	1477819	38670
1949	1478655	37914
1950	1479464	37157
1951	1480253	36399
1952	1481100	35643
1953	1481820	34884
1954	1482422	34122
1955	1483116	33362
1956	1483871	32604
1957	1484526	31843
1958	1485183	31083
1959	1485977	30326
1960	1486591	29565
1961	1487240	28804
1962	1487865	28044
1963	1488491	27283
1964	1489115	26523
1965	1490019	25768
1966	1490632	25008
1967	1491368	24249
1968	1491953	23489
1969	1492659	22730
1970	1493211	21970
1971	1493770	21209
1972	1494414	20450
1973	1495123	19692
1974	1495797	18934
1975	1496521	18176
1976	1497180	17417
1977	1497876	16659
1978	1498551	15901
1979	1499339	15144
1980	1500169	14388
1981	1500920	13630
1982	1501713	12873
1983	1502520	12117
1984	1503427	11360
1985	1504476	10605
1986	1505309	9848
1987	1506183	9091
1988	1506826	8333
1989	1507476	7575
1990	1508235	6817
1991	1509226	6061
1992	1509962	5303
1993	1510917	4546
1994	1511494	3788
1995	1512095	3030
1996	1513085	2273
1997	1514104	1515
1998	1514672	757
1999	1515213	0
